UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,AREA_HA,NARS_NAME,US_L3NAME,date,CHLA,MICX,MICX_ND,mosaic,offset_days,n_inside,n_land,n_cloud,n_below_detection,n_valid,n_water,ci_lake,ci_detected,n_touched,log_ci,log_chla
2020992,NES22-10206,1,7/24/2022,ID,2053.647497,NONE,Idaho Batholith,2022-07-24,1.09,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,223,7.0,0.0,191.0,25.0,216.0,0.00028653877508056605,1.0,,-3.5428165999999996,0.037426497940623665
2020990,NES22-10202,1,7/25/2022,ID,1245.856226,NONE,Snake River Plain,2022-07-25,10.3,0.24,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,141,14.0,85.0,36.0,6.0,42.0,0.0013696052118942733,1.0,,-2.8634046,1.0128372247051722
2020991,NES22-10210,1,7/24/2022,ID,2866.514755,NONE,Snake River Plain,2022-07-24,5.81,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,321,11.0,2.0,308.0,0.0,308.0,6.500000648917879e-05,0.0,,-4.1870866,0.7641761323903307
2021039,NLA22_ID-10027,1,7/27/2022,ID,35.82330643,CRANE FALLS LAKE,Snake River Plain,2022-07-27,3.33,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,1.0,2.0,1.0,0.0,1.0,6.500000648917879e-05,0.0,,-4.1870866,0.5224442335063199
2021029,NLA22_ID-10039,1,7/26/2022,ID,338.9776667,ALTURAS LAKE,Idaho Batholith,2022-07-26,0.175,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,38,2.0,0.0,22.0,14.0,36.0,0.00025723342482601144,1.0,,-3.5896725999999997,-0.7569619513137056
2021026,NLA22_KS-10050,1,7/26/2022,KS,929.8008716,TORONTO LAKE,Flint Hills,2022-07-26,171.0,0.14,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,105,7.0,64.0,27.0,7.0,34.0,0.0018426777845897708,1.0,,-2.7345505999999995,2.2329961103921536
2021084,NLA22_KS-10070,1,7/29/2022,KS,208.6034229,BONE CREEK RESERVOIR,Central Irregular Plains,2022-07-29,24.4,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,22,15.0,4.0,3.0,0.0,3.0,6.500000648917879e-05,0.0,,-4.1870866,1.3873898263387294
2021016,NES22-10085,1,7/26/2022,MN,221.1588372,NONE,North Central Hardwood Forests,2022-07-26,107.0,4.46,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,25,2.0,0.0,0.0,23.0,23.0,0.01824481230988928,1.0,,-1.7388605999999998,2.0293837776852097
2021015,NES22-10069,1,7/26/2022,MN,66.5229793,NONE,North Central Hardwood Forests,2022-07-26,140.0,2.36,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,7,2.0,0.0,0.0,5.0,5.0,0.013931548782293813,1.0,,-1.8560005999999998,2.146128035678238
2021035,NES22-10081,1,7/27/2022,MN,501.6250983,NONE,North Central Hardwood Forests,2022-07-27,36.6,0.27,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,55,6.0,5.0,0.0,44.0,44.0,0.03302534780013992,1.0,,-1.4811525999999997,1.5634810853944108
2021000,NLA22_MN-10005,1,7/25/2022,MN,174.7209073,SOMERS LAKE,North Central Hardwood Forests,2022-07-25,47.5,3.95,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,17,3.0,2.0,0.0,12.0,12.0,0.012848647071018005,1.0,,-1.8911425999999998,1.6766936096248666
2021025,NLA22_MT-10137,1,7/26/2022,MT,101.2165458,LOWER STILLWATER LAKE,Northern Rockies,2022-07-26,0.792,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,11,0.0,3.0,2.0,6.0,8.0,0.004865790431142645,1.0,,-2.3128465999999994,-0.10127481841050648
2020989,NLA22_ND-10027,1,7/25/2022,ND,72.9682021,NONE,Northwestern Glaciated Plains,2022-07-25,8.56,9.9,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,7,2.0,0.0,0.0,5.0,5.0,0.017286672330235658,1.0,,-1.7622885999999998,0.9324737646771533
2021068,NLA22_ND-10129,1,7/28/2022,ND,29.69192901,NONE,Northwestern Glaciated Plains,2022-07-28,203.0,2.82,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,4,0.0,0.0,0.0,4.0,4.0,0.02203623524596353,1.0,,-1.6568625999999997,2.307496037913213
2021041,NLA22_NE-10075,1,7/27/2022,NE,50.5512864,JOE LAKE,Nebraska Sand Hills,2022-07-27,29.9,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,7,1.0,0.0,4.0,2.0,6.0,0.007491648628402593,1.0,,-2.1254226,1.4756711883244296
2021019,NLA22_SD-10092,1,7/26/2022,SD,995.7337192,DRY LAKE NUMBER ONE,Northern Glaciated Plains,2022-07-26,61.8,4.3,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,110,1.0,0.0,2.0,107.0,109.0,0.02809075422608103,1.0,,-1.5514365999999997,1.7909884750888159
2021043,NLA22_SD-10100,1,7/27/2022,SD,57.52127833,CARSON LAKE,Northern Glaciated Plains,2022-07-27,51.2,3.3,False,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,7,3.0,1.0,0.0,3.0,3.0,0.010079323864733893,1.0,,-1.9965685999999998,1.7092699609758308
2021073,NLA22_SD-10171,1,7/28/2022,SD,61.02531341,LAKE OLIVER,Northern Glaciated Plains,2022-07-28,9.51,,True,C:\Users\arikt\Documents\GitHub\HAB_PoC\data-sources\cyan\data\raw\conus_mosaic_weekly\L20222052022211.L3m_7D_CYAN_CI_cyano_CYAN_CONUS_300m.tif,0,7,2.0,1.0,4.0,0.0,4.0,6.500000648917879e-05,0.0,,-4.1870866,0.9781805169374139
